projection_1	angle_1	projection_2	angle_2	score
38	265	70	140	177.05706907665265
70	140	38	265	177.05706907665265
38	35	71	295	97.41077102357707
71	295	38	35	97.41077102357707
38	225	72	265	105.17708620685376
72	265	38	225	105.17708620685376
38	270	73	15	111.65904939546449
73	15	38	270	111.65904939546449
38	85	74	260	114.70551448621356
74	260	38	85	114.70551448621356
38	95	75	350	112.37984009976972
75	350	38	95	112.37984009976972
38	205	76	260	117.54901965009876
76	260	38	205	117.54901965009876
38	60	77	55	105.84269546878706
77	55	38	60	105.84269546878706
38	115	78	280	23.467114515172735
78	280	38	115	23.467114515172735
38	255	79	55	58.68971461230928
79	55	38	255	58.68971461230928
38	290	80	290	16.84440407064054
80	290	38	290	16.84440407064054
38	350	81	320	28.697638700646433
81	320	38	350	28.697638700646433
38	300	82	285	25.788950451254365
82	285	38	300	25.788950451254365
38	280	83	290	32.570190358348036
83	290	38	280	32.570190358348036
38	340	84	150	17.025684771299105
84	150	38	340	17.025684771299105
38	80	85	175	224.41078097109698
85	175	38	80	224.41078097109698
38	305	86	35	77.17283472349379
86	35	38	305	77.17283472349379
38	240	87	30	84.98441880214487
87	30	38	240	84.98441880214487
38	180	88	150	17.799760518454015
88	150	38	180	17.799760518454015
38	310	89	45	29.127799362997376
89	45	38	310	29.127799362997376
38	300	90	315	23.6930602612631
90	315	38	300	23.6930602612631
38	90	91	200	108.86102841135579
91	200	38	90	108.86102841135579
38	90	92	10	112.20711634669237
92	10	38	90	112.20711634669237
38	170	93	170	16.500752476272236
93	170	38	170	16.500752476272236
38	80	94	145	27.992655765882947
94	145	38	80	27.992655765882947
38	305	95	300	34.587871947465196
95	300	38	305	34.587871947465196
38	75	96	110	91.04330286998727
96	110	38	75	91.04330286998727
38	100	97	125	81.60310002491791
97	125	38	100	81.60310002491791
38	120	98	130	81.01393434154184
98	130	38	120	81.01393434154184
38	110	99	120	20.94659441277914
99	120	38	110	20.94659441277914
39	20	40	250	118.52589104730406
40	250	39	20	118.52589104730406
39	190	41	55	109.67100218527919
41	55	39	190	109.67100218527919
39	125	42	240	31.545319745757876
42	240	39	125	31.545319745757876
39	215	43	230	141.63386768653967
43	230	39	215	141.63386768653967
39	15	44	240	96.48601809641143
44	240	39	15	96.48601809641143
39	120	45	140	35.04765209677878
45	140	39	120	35.04765209677878
39	175	46	285	90.48550786847572
46	285	39	175	90.48550786847572
39	110	47	45	91.87920894120886
47	45	39	110	91.87920894120886
39	210	48	225	172.4540133431422
48	225	39	210	172.4540133431422
39	295	49	35	89.45268831934489
49	35	39	295	89.45268831934489
39	5	50	40	82.24623350344415
50	40	39	5	82.24623350344415
39	280	51	5	99.11982048072426
51	5	39	280	99.11982048072426
39	130	52	55	18.968974120419706
52	55	39	130	18.968974120419706
39	205	53	55	237.96092355380932
53	55	39	205	237.96092355380932
39	205	54	290	174.42240409826536
54	290	39	205	174.42240409826536
39	180	55	280	96.4105711428728
55	280	39	180	96.4105711428728
39	315	56	305	26.18876754433186
56	305	39	315	26.18876754433186
39	190	57	100	95.95991800680915
57	100	39	190	95.95991800680915
39	25	58	225	98.62676634608265
58	225	39	25	98.62676634608265
39	200	59	80	107.47891409115458
59	80	39	200	107.47891409115458
39	200	60	275	178.3101577137215
60	275	39	200	178.3101577137215
39	305	61	280	32.45114609092482
61	280	39	305	32.45114609092482
39	200	62	135	104.4508420228409
62	135	39	200	104.4508420228409
39	110	63	280	102.82883364827869
63	280	39	110	102.82883364827869
39	215	64	45	174.4321018253362
64	45	39	215	174.4321018253362
39	10	65	245	86.08136354283857
65	245	39	10	86.08136354283857
39	305	66	95	19.33273134047739
66	95	39	305	19.33273134047739
39	295	67	260	108.64119443245006
67	260	39	295	108.64119443245006
39	190	68	310	101.73107036443122
68	310	39	190	101.73107036443122
39	195	69	125	112.8972720817664
69	125	39	195	112.8972720817664
39	210	70	115	253.92534008588456
70	115	39	210	253.92534008588456
39	225	71	355	41.45440627427547
71	355	39	225	41.45440627427547
39	130	72	295	33.777710726783134
72	295	39	130	33.777710726783134
39	25	73	315	193.91357575188096
73	315	39	25	193.91357575188096
39	190	74	265	30.461444369744083
74	265	39	190	30.461444369744083
39	215	75	15	194.86868950783696
75	15	39	215	194.86868950783696
39	35	76	195	37.07323459398089
76	195	39	35	37.07323459398089
39	10	77	240	33.00567824433024
77	240	39	10	33.00567824433024
39	190	78	95	94.55664724806347
78	95	39	190	94.55664724806347
39	5	79	350	45.662052612673875
79	350	39	5	45.662052612673875
39	10	80	110	97.16262196001333
80	110	39	10	97.16262196001333
39	5	81	270	85.30178421994161
81	270	39	5	85.30178421994161
39	190	82	255	103.01535753356194
82	255	39	190	103.01535753356194
39	190	83	315	111.17283099802272
83	315	39	190	111.17283099802272
39	10	84	105	102.66401877276965
84	105	39	10	102.66401877276965
39	205	85	175	302.1176879731487
85	175	39	205	302.1176879731487
39	125	86	225	34.70953259674292
86	225	39	125	34.70953259674292
39	215	87	280	19.23904718582515
87	280	39	215	19.23904718582515
39	10	88	230	92.27294068507352
88	230	39	10	92.27294068507352
39	315	89	280	84.42452523069736
89	280	39	315	84.42452523069736
39	10	90	125	86.72437484738933
90	125	39	10	86.72437484738933
39	210	91	130	192.6759263517502
91	130	39	210	192.6759263517502
39	205	92	305	194.0684275797553
92	305	39	205	194.0684275797553
39	20	93	225	92.61843331439113
93	225	39	20	92.61843331439113
39	10	94	175	103.14312090163916
94	175	39	10	103.14312090163916
39	190	95	75	73.8599237009733
95	75	39	190	73.8599237009733
39	25	96	295	21.035166898384283
96	295	39	25	21.035166898384283
39	95	97	30	27.842108276293445
97	30	39	95	27.842108276293445
39	0	98	140	32.719039513883914
98	140	39	0	32.719039513883914
39	10	99	120	95.98944242008336
99	120	39	10	95.98944242008336
40	15	41	45	21.055038838490066
41	45	40	15	21.055038838490066
40	15	42	200	101.09478739528159
42	200	40	15	101.09478739528159
40	330	43	15	30.357688708285437
43	15	40	330	30.357688708285437
40	15	44	130	32.26034783499482
44	130	40	15	32.26034783499482
40	205	45	315	101.73192167698106
45	315	40	205	101.73192167698106
40	355	46	110	42.02792187012543
46	110	40	355	42.02792187012543
40	75	47	255	40.3750379086549
47	255	40	75	40.3750379086549
40	330	48	10	58.479441168860355
48	10	40	330	58.479441168860355
40	240	49	260	42.570114677211016
49	260	40	240	42.570114677211016
40	210	50	60	49.3515545890171
50	60	40	210	49.3515545890171
40	65	51	250	25.58623182495609
51	250	40	65	25.58623182495609
40	95	52	315	129.14522603832154
52	315	40	95	129.14522603832154
40	285	53	230	124.93353276745778
53	230	40	285	124.93353276745778
40	150	54	345	59.11520551869728
54	345	40	150	59.11520551869728
40	155	55	285	39.04365041795412
55	285	40	155	39.04365041795412
40	55	56	55	132.8728955699237
56	55	40	55	132.8728955699237
40	300	57	220	39.84208142610388
57	220	40	300	39.84208142610388
40	65	58	90	34.02899841637516
58	90	40	65	34.02899841637516
40	60	59	90	17.409321325260596
59	90	40	60	17.409321325260596
40	165	60	10	64.05821930372282
60	10	40	165	64.05821930372282
40	190	61	100	135.1539005146712
61	100	40	190	135.1539005146712
40	75	62	130	21.354234576982876
62	130	40	75	21.354234576982876
40	180	63	350	29.89261155500199
63	350	40	180	29.89261155500199
40	335	64	190	58.84299663922148
64	190	40	335	58.84299663922148
40	15	65	260	50.0150318399331
65	260	40	15	50.0150318399331
40	65	66	355	130.48749463226056
66	355	40	65	130.48749463226056
40	205	67	270	27.492677737228583
67	270	40	205	27.492677737228583
40	15	68	25	26.651651057187586
68	25	40	15	26.651651057187586
40	140	69	205	23.194101496445167
69	205	40	140	23.194101496445167
40	280	70	310	145.10917716964317
70	310	40	280	145.10917716964317
40	95	71	35	125.98810980723893
71	35	40	95	125.98810980723893
40	185	72	100	132.8218258518223
72	100	40	185	132.8218258518223
40	155	73	185	79.93629507453403
73	185	40	155	79.93629507453403
40	245	74	75	142.74503506876627
74	75	40	245	142.74503506876627
40	295	75	175	81.77785641538213
75	175	40	295	81.77785641538213
40	260	76	170	149.07790362134756
76	170	40	260	149.07790362134756
40	205	77	235	134.64360673692755
77	235	40	205	134.64360673692755
40	285	78	35	35.63947006402629
78	35	40	285	35.63947006402629
40	255	79	60	83.60100070133382
79	60	40	255	83.60100070133382
40	235	80	275	35.65718907682882
80	275	40	235	35.65718907682882
40	185	81	275	44.54470638932996
81	275	40	185	44.54470638932996
40	15	82	320	27.07167021785411
82	320	40	15	27.07167021785411
40	220	83	305	18.491045574494127
83	305	40	220	18.491045574494127
40	295	84	30	31.47403616026701
84	30	40	295	31.47403616026701
40	70	85	350	192.8550104920006
85	350	40	70	192.8550104920006
40	185	86	30	103.60167766376759
86	30	40	185	103.60167766376759
40	250	87	115	110.96267572453193
87	115	40	250	110.96267572453193
40	30	88	80	40.261059176318135
88	80	40	30	40.261059176318135
40	195	89	75	48.864664697157025
89	75	40	195	48.864664697157025
40	245	90	270	43.41537301632546
90	270	40	245	43.41537301632546
40	110	91	205	79.02857140215771
91	205	40	110	79.02857140215771
40	335	92	175	79.41210643284784
92	175	40	335	79.41210643284784
40	0	93	115	39.505426152163814
93	115	40	0	39.505426152163814
40	35	94	190	24.32593449387528
94	190	40	35	24.32593449387528
40	195	95	255	55.66078800327743
95	255	40	195	55.66078800327743
40	70	96	110	119.04779625380313
96	110	40	70	119.04779625380313
40	55	97	120	103.25310268800882
97	120	40	55	103.25310268800882
40	175	98	330	106.58548345931062
98	330	40	175	106.58548345931062
40	15	99	265	36.59674040633165
99	265	40	15	36.59674040633165
41	210	42	30	90.6134789535455
42	30	41	210	90.6134789535455
41	10	43	205	46.29224069130186
43	205	41	10	46.29224069130186
41	25	44	110	21.275486531446482
44	110	41	25	21.275486531446482
41	235	45	310	90.37474033272646
45	310	41	235	90.37474033272646
41	45	46	90	29.820795118717033
46	90	41	45	29.820795118717033
41	130	47	245	32.03753577730941
47	245	41	130	32.03753577730941
41	335	48	310	70.01984335637314
48	310	41	335	70.01984335637314
41	235	49	280	33.18408609174075
49	280	41	235	33.18408609174075
41	225	50	80	40.87550114302942
50	80	41	225	40.87550114302942
41	45	51	100	26.535160921487943
51	100	41	45	26.535160921487943
41	145	52	130	116.85359851156792
52	130	41	145	116.85359851156792
41	340	53	215	134.28694655844433
53	215	41	340	134.28694655844433
41	140	54	285	73.28981990016557
54	285	41	140	73.28981990016557
41	250	55	265	28.70566535609429
55	265	41	250	28.70566535609429
41	40	56	140	122.627961777429
56	140	41	40	122.627961777429
41	130	57	240	30.31633452247423
57	240	41	130	30.31633452247423
41	235	58	110	24.58014490350192
58	110	41	235	24.58014490350192
41	215	59	305	13.214700719169535
59	305	41	215	13.214700719169535
41	355	60	40	76.58864236713788
60	40	41	355	76.58864236713788
41	235	61	100	124.03651705742098
61	100	41	235	124.03651705742098
41	65	62	215	12.326149241208514
62	215	41	65	12.326149241208514
41	315	63	300	16.389277698459424
63	300	41	315	16.389277698459424
41	75	64	15	73.09615272835954
64	15	41	75	73.09615272835954
41	225	65	75	39.039600670192414
65	75	41	225	39.039600670192414
41	35	66	265	121.36605777251454
66	265	41	35	121.36605777251454
41	45	67	95	24.70813302025889
67	95	41	45	24.70813302025889
41	55	68	30	15.506980552604727
68	30	41	55	15.506980552604727
41	310	69	240	15.750438082607188
69	240	41	310	15.750438082607188
41	340	70	320	153.9687400122376
70	320	41	340	153.9687400122376
41	125	71	50	119.30852942029394
71	50	41	125	119.30852942029394
41	60	72	105	122.46836914811283
72	105	41	60	122.46836914811283
41	255	73	190	91.32702861122456
73	190	41	255	91.32702861122456
41	235	74	90	132.57173568958868
74	90	41	235	132.57173568958868
41	155	75	295	91.44964509719418
75	295	41	155	91.44964509719418
41	230	76	130	139.15037224743628
76	130	41	230	139.15037224743628
41	210	77	230	124.47271804072791
77	230	41	210	124.47271804072791
41	160	78	55	27.47447649848317
78	55	41	160	27.47447649848317
41	340	79	240	74.48705394157216
79	240	41	340	74.48705394157216
41	335	80	75	28.184417250030645
80	75	41	335	28.184417250030645
41	225	81	260	33.70698250233675
81	260	41	225	33.70698250233675
41	225	82	135	20.49555934876264
82	135	41	225	20.49555934876264
41	215	83	320	13.380452974448202
83	320	41	215	13.380452974448202
41	310	84	230	17.432412501774138
84	230	41	310	17.432412501774138
41	155	85	165	201.80299131858345
85	165	41	155	201.80299131858345
41	235	86	35	92.56331278722084
86	35	41	235	92.56331278722084
41	55	87	310	102.0509619539918
87	310	41	55	102.0509619539918
41	30	88	85	30.578913122769702
88	85	41	30	30.578913122769702
41	40	89	255	41.344920402723716
89	255	41	40	41.344920402723716
41	55	90	310	32.718056981855504
90	310	41	55	32.718056981855504
41	100	91	25	88.79252608943519
91	25	41	100	88.79252608943519
41	155	92	310	91.65903148276374
92	310	41	155	91.65903148276374
41	340	93	85	31.275148992800418
93	85	41	340	31.275148992800418
41	170	94	340	10.296445153187465
94	340	41	170	10.296445153187465
41	50	95	70	43.16185534969669
95	70	41	50	43.16185534969669
41	235	96	275	110.513437286181
96	275	41	235	110.513437286181
41	10	97	125	95.63522235139392
97	125	41	10	95.63522235139392
41	235	98	135	97.66447344995242
98	135	41	235	97.66447344995242
41	5	99	135	27.8211917319291
99	135	41	5	27.8211917319291
42	325	43	310	121.80260803294135
43	310	42	325	121.80260803294135
42	20	44	310	76.40464626193977
44	310	42	20	76.40464626193977
42	65	45	325	34.48834187945323
45	325	42	65	34.48834187945323
42	200	46	90	67.95812241770899
46	90	42	200	67.95812241770899
42	80	47	210	77.11795133043012
47	210	42	80	77.11795133043012
42	345	48	320	153.22901496445587
48	320	42	345	153.22901496445587
42	260	49	210	67.96097430047934
49	210	42	260	67.96097430047934
42	200	50	45	57.27329256892211
50	45	42	200	57.27329256892211
42	200	51	105	79.7525139795054
51	105	42	200	79.7525139795054
42	60	52	205	32.93666392410606
52	205	42	60	32.93666392410606
42	160	53	120	218.28512380928973
53	120	42	160	218.28512380928973
42	160	54	295	153.59839660864355
54	295	42	160	153.59839660864355
42	20	55	255	75.43736777661813
55	255	42	20	75.43736777661813
42	235	56	140	45.451356695504295
56	140	42	235	45.451356695504295
42	5	57	305	79.22153873069344
57	305	42	5	79.22153873069344
42	5	58	305	79.0107900122675
58	305	42	5	79.0107900122675
42	200	59	135	88.55253030619791
59	135	42	200	88.55253030619791
42	180	60	320	159.5761688301857
60	320	42	180	159.5761688301857
42	240	61	100	43.53523966267648
61	100	42	240	43.53523966267648
42	195	62	355	85.59394388526951
62	355	42	195	85.59394388526951
42	195	63	200	89.78296728860211
63	200	42	195	89.78296728860211
42	340	64	140	150.50564813170845
64	140	42	340	150.50564813170845
42	210	65	80	62.25749064095411
65	80	42	210	62.25749064095411
42	60	66	90	41.58974493308031
66	90	42	60	41.58974493308031
42	180	67	105	86.37735792126439
67	105	42	180	86.37735792126439
42	15	68	0	82.18939071989935
68	0	42	15	82.18939071989935
42	195	69	325	93.82015112203322
69	325	42	195	93.82015112203322
42	320	70	300	234.02248799237296
70	300	42	320	234.02248799237296
42	140	71	20	47.72674524523058
71	20	42	140	47.72674524523058
42	180	72	80	44.22869586916373
72	80	42	180	44.22869586916373
42	150	73	135	170.355200520189
73	135	42	150	170.355200520189
42	130	74	15	53.930957975112484
74	15	42	130	53.930957975112484
42	155	75	295	172.45229710915874
75	295	42	155	172.45229710915874
42	145	76	0	49.01340647463309
76	0	42	145	49.01340647463309
42	175	77	40	43.27433759179243
77	40	42	175	43.27433759179243
42	40	78	300	75.7883047296674
78	300	42	40	75.7883047296674
42	345	79	320	25.01015757740741
79	320	42	345	25.01015757740741
42	20	80	130	80.8593968480773
80	130	42	20	80.8593968480773
42	20	81	265	63.16545052325883
81	265	42	20	63.16545052325883
42	65	82	50	82.33231997244584
82	50	42	65	82.33231997244584
42	20	83	330	90.51477737758232
83	330	42	20	90.51477737758232
42	5	84	115	83.57061471480243
84	115	42	5	83.57061471480243
42	150	85	175	280.9420669061152
85	175	42	150	280.9420669061152
42	240	86	225	31.18849884240485
86	225	42	240	31.18849884240485
42	195	87	320	28.681865192224176
87	320	42	195	28.681865192224176
42	180	88	30	68.47412499244778
88	30	42	180	68.47412499244778
42	20	89	235	63.22323270234793
89	235	42	20	63.22323270234793
42	15	90	140	70.2071977813566
90	140	42	15	70.2071977813566
42	335	91	320	168.93715793508485
91	320	42	335	168.93715793508485
42	155	92	310	171.6672623310069
92	310	42	155	171.6672623310069
42	80	93	220	76.71626691461125
93	220	42	80	76.71626691461125
42	60	94	220	84.47375927358871
94	220	42	60	84.47375927358871
42	0	95	235	53.2815387149033
95	235	42	0	53.2815387149033
42	50	96	90	33.88250793583409
96	90	42	50	33.88250793583409
42	45	97	15	29.529803793674194
97	15	42	45	29.529803793674194
42	45	98	60	23.045820495329657
98	60	42	45	23.045820495329657
42	210	99	85	71.99753687622744
99	85	42	210	71.99753687622744
43	340	44	170	54.36294902303639
44	170	43	340	54.36294902303639
43	320	45	120	124.69877159700762
45	120	43	320	124.69877159700762
43	345	46	135	62.42884346710762
46	135	43	345	62.42884346710762
43	325	47	205	61.96179783371965
47	205	43	325	61.96179783371965
43	130	48	210	38.54169565704787
48	210	43	130	38.54169565704787
43	155	49	190	64.84594497191422
49	190	43	155	64.84594497191422
43	160	50	20	77.49490519081932
50	20	43	160	77.49490519081932
43	120	51	215	51.46519354160203
51	215	43	120	51.46519354160203
43	45	52	145	144.9547788350742
